feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Flagellin_0.1µg_per_ml
Cytoplasm_Granularity_14_CorrRNA	0.0044277329622330885	-0.00027718003530484057	-0.05006551743072413	0.05006551743072439
Cytoplasm_Granularity_15_CorrDNA	0.00046907792935590997	-8.495517987934082e-05	0.018069573688109037	-0.01806957368810913
Cytoplasm_Granularity_15_CorrER	0.00235637948374523	-0.00014986102250267135	-0.042235259209537794	0.042235259209538016
Cytoplasm_Granularity_15_CorrGasdermin	0.0022606685967780926	-0.00010523643642448297	-0.04523164835869796	0.045231648358698195
Cytoplasm_Granularity_15_CorrMito	0.0007361524249294149	-0.00014487234805489729	-0.014635821139407618	0.014635821139407694
Cytoplasm_Granularity_15_CorrPM	0.005411415559238408	-0.0004643878486261112	-0.035668429319677196	0.03566842931967738
Cytoplasm_Granularity_15_CorrRNA	0.0037051883432994703	-0.0003183279623566448	-0.03688256792607375	0.036882567926073945
Cytoplasm_Granularity_16_CorrDNA	0.0009552291706579341	-6.634054737867725e-05	0.029193985425533378	-0.02919398542553353
Cytoplasm_Granularity_16_CorrER	0.004593035347269958	-0.0003504224287371049	-0.04084952559781402	0.04084952559781423
Cytoplasm_Granularity_16_CorrGasdermin	0.0014501833824066557	-0.00022516693779673464	-0.013713591931212195	0.013713591931212266
Cytoplasm_Granularity_16_CorrMito	0.0008675587759221504	-0.00013517111076529704	-0.019381690133086483	0.019381690133086583
Cytoplasm_Granularity_16_CorrPM	0.0031797998022510265	-0.0003605769668237271	-0.02037496675437908	0.02037496675437919
Cytoplasm_Granularity_16_CorrRNA	0.0026323560351690922	-0.0003139968334089509	-0.02259379233892219	0.02259379233892231
Cytoplasm_Granularity_1_CorrDNA	0.012680952390381584	0.0006738363348470841	0.03342039910432739	-0.03342039910432757
Cytoplasm_Granularity_1_CorrER	0.025803676097239325	0.0009375258765977841	0.05486759200180477	-0.05486759200180507
Cytoplasm_Granularity_1_CorrGasdermin	0.01785690736840173	0.0007969600530383186	0.04876447213030073	-0.04876447213030098
Cytoplasm_Granularity_1_CorrMito	0.018971692509241467	0.0008975951713346203	0.02665872429546315	-0.026658724295463287
Cytoplasm_Granularity_1_CorrPM	0.02965298684505291	0.0009060968123487748	0.07940116946104363	-0.07940116946104404
Cytoplasm_Granularity_1_CorrRNA	0.026044275264116346	0.0009057983780805942	0.060938693461614804	-0.06093869346161513
Cytoplasm_Granularity_2_CorrDNA	0.0013474913750947115	-0.00023382420949204848	-0.003740655602856255	0.0037406556028562747
Cytoplasm_Granularity_2_CorrER	0.004604414778881849	-0.0004759829186474969	-0.007003360196494366	0.007003360196494403
Cytoplasm_Granularity_2_CorrGasdermin	0.005476161482255937	-0.0004438920136618233	0.05425629772265181	-0.0542562977226521
Cytoplasm_Granularity_2_CorrMito	0.00456127507783366	-0.00046981390617737855	0.04154090391590361	-0.04154090391590383
Cytoplasm_Granularity_2_CorrPM	0.005451853705515042	-0.0005414108151791963	-0.002518440791722112	0.002518440791722125
Cytoplasm_Granularity_2_CorrRNA	0.004805047617735703	-0.0005093661806260852	0.0026865208701086353	-0.002686520870108649
Cytoplasm_Granularity_3_CorrDNA	0.0026885109369632065	-0.00037356232464923195	0.005245635478072647	-0.0052456354780726746
Cytoplasm_Granularity_3_CorrER	0.004538369750337057	-0.0004759694882562613	-0.005587633935217145	0.005587633935217174
Cytoplasm_Granularity_3_CorrGasdermin	0.005935735668581632	-0.0005049995708642366	0.05061497122860584	-0.0506149712286061
Cytoplasm_Granularity_3_CorrMito	0.004391650841108263	-0.00046453058212996034	0.034910541055346626	-0.03491054105534681
Cytoplasm_Granularity_3_CorrPM	0.007364827293017129	-0.0006228595206679577	0.003410737849574662	-0.00341073784957468
Cytoplasm_Granularity_3_CorrRNA	0.004779394554407679	-0.0005006583423961373	0.0002948786388325813	-0.0002948786388325828
Cytoplasm_Granularity_4_CorrDNA	0.0032890007157769796	-0.00043633216567998156	0.002115033455928461	-0.002115033455928472
Cytoplasm_Granularity_4_CorrER	0.004032708401476959	-0.00042552291460206613	-0.01642574518385438	0.01642574518385447
Cytoplasm_Granularity_4_CorrGasdermin	0.006539572862520937	-0.0006014571293901901	0.028195191420969892	-0.028195191420970038
Cytoplasm_Granularity_4_CorrMito	0.004876790422365884	-0.0005113633324193422	0.028133381273693817	-0.028133381273693962
Cytoplasm_Granularity_4_CorrPM	0.009513583086717015	-0.0007342912654265167	-0.0028949681417309017	0.002894968141730917
Cytoplasm_Granularity_4_CorrRNA	0.004873377234690279	-0.0005009216755406741	-0.0066538462885974165	0.006653846288597452
Cytoplasm_Granularity_5_CorrDNA	0.0032627765299199085	-0.000396419654221003	-0.008713549175435273	0.008713549175435318
Cytoplasm_Granularity_5_CorrER	0.0020283598451144025	-0.00026984458293093745	-0.01910260678123547	0.01910260678123557
Cytoplasm_Granularity_5_CorrGasdermin	0.0079955148087687	-0.0006825308240283494	0.010778654650336408	-0.010778654650336464
Cytoplasm_Granularity_5_CorrMito	0.007136435095588145	-0.0006355092809630837	0.01918752060512672	-0.01918752060512682
Cytoplasm_Granularity_5_CorrPM	0.011478512442125055	-0.0007706056029857409	-0.00881925093576858	0.008819250935768625
Cytoplasm_Granularity_5_CorrRNA	0.00663924114705583	-0.000575512128312156	-0.004800405976839856	0.004800405976839881
Cytoplasm_Granularity_6_CorrDNA	0.0017579238410615483	-0.00024044122806926325	-0.01851635893845446	0.018516358938454557
Cytoplasm_Granularity_6_CorrER	0.0030186553724363963	-0.00035639063172079064	-0.016607485040688347	0.016607485040688433
Cytoplasm_Granularity_6_CorrGasdermin	0.007918466964835669	-0.0006535428458759407	-0.0015345444498450077	0.0015345444498450157
Cytoplasm_Granularity_6_CorrMito	0.007724410179753671	-0.0006432417487692465	-0.0040358661241825374	0.004035866124182558
Cytoplasm_Granularity_6_CorrPM	0.010558952945744937	-0.000769781290521559	-0.003589045670342823	0.0035890456703428415
Cytoplasm_Granularity_6_CorrRNA	0.007906072170505207	-0.0006496886076138213	-0.006213875096815568	0.006213875096815601
Cytoplasm_Granularity_7_CorrDNA	0.000733357068522289	-8.553056307647961e-05	-0.02191308108357737	0.021913081083577486
Cytoplasm_Granularity_7_CorrER	0.003124162260495056	-0.0003615250118493488	-0.017772603360847208	0.0177726033608473
Cytoplasm_Granularity_7_CorrGasdermin	0.0077199636975520125	-0.0005968310659170064	-0.025950224925473442	0.02595022492547358
Cytoplasm_Granularity_7_CorrMito	0.008760466028086777	-0.0006695059490977208	-0.015141592168110556	0.015141592168110634
Cytoplasm_Granularity_7_CorrPM	0.008175532029446542	-0.0006419718227460023	-0.02597134638908409	0.025971346389084226
Cytoplasm_Granularity_7_CorrRNA	0.006795405648470143	-0.0005673469578465977	-0.018778989354854704	0.0187789893548548
Cytoplasm_Granularity_8_CorrDNA	0.0010361824597721059	-0.00010860994916965953	-0.024893684036914707	0.02489368403691484
Cytoplasm_Granularity_8_CorrER	0.0036042096868227347	-0.00040614603648778206	-0.012303725837895615	0.012303725837895681
Cytoplasm_Granularity_8_CorrGasdermin	0.005130112559008637	-0.00047763697760701246	-0.02090205982638725	0.020902059826387362
Cytoplasm_Granularity_8_CorrMito	0.0059255930418368186	-0.0005179203408699775	-0.01920963017716353	0.01920963017716363
Cytoplasm_Granularity_8_CorrPM	0.007000430816465508	-0.0005799540616731472	-0.02619843666668739	0.02619843666668753
Cytoplasm_Granularity_8_CorrRNA	0.005463343484433225	-0.0004919656293817258	-0.02273701019233229	0.02273701019233241
Cytoplasm_Granularity_9_CorrDNA	0.002031878314140312	-0.0002095446026679021	-0.02807851204388486	0.02807851204388501
Cytoplasm_Granularity_9_CorrER	0.0037421182441226275	-0.00040407357813851657	-0.012690823410016178	0.012690823410016244
Cytoplasm_Granularity_9_CorrGasdermin	0.00398657514331846	-0.0004152222653771968	-0.019694001647518777	0.01969400164751888
Cytoplasm_Granularity_9_CorrMito	0.0049336093508739465	-0.0004681869208579095	-0.019324591111323522	0.019324591111323623
Cytoplasm_Granularity_9_CorrPM	0.005351405430016776	-0.000465224110034679	-0.0333083191385255	0.03330831913852567
Cytoplasm_Granularity_9_CorrRNA	0.006416850426061993	-0.0005013724947760016	-0.030897188158391035	0.030897188158391202
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrDNA	0.0020214335184444154	-0.0003311658066044648	0.0010341286404592857	-0.0010341286404592911
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrER	0.004673048675085889	-0.00040283052916006366	0.006895825376468186	-0.006895825376468222
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrGasdermin	0.0025640215362746632	-0.0003595984844215493	0.021574622151883115	-0.02157462215188323
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrMito	0.0034630979630360104	-0.0004045217746021054	0.031020578031223288	-0.031020578031223447
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrPM	0.0016466433845206963	-0.00014767132241710196	-0.03241772957651894	0.032417729576519116
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrRNA	0.004041745941901653	-0.0003809638048221213	-0.01013860500565126	0.010138605005651313
Cytoplasm_Intensity_IntegratedIntensity_CorrDNA	0.0007645785733242372	-0.0001933400754851038	-0.00012409867269201584	0.0001240986726920165
Cytoplasm_Intensity_IntegratedIntensity_CorrER	0.001038911154349953	-0.00020495979464736012	0.003939489034091221	-0.003939489034091242
Cytoplasm_Intensity_IntegratedIntensity_CorrGasdermin	0.0005904212822493982	-0.00017687768817793224	0.006945637379956666	-0.0069456373799567026
Cytoplasm_Intensity_IntegratedIntensity_CorrMito	0.0008426843375012316	-0.00020910494163524777	0.010831010538132752	-0.010831010538132808
Cytoplasm_Intensity_IntegratedIntensity_CorrPM	0.00022918744514532907	-7.537653436490347e-05	-0.009221104752904972	0.009221104752905019
Cytoplasm_Intensity_IntegratedIntensity_CorrRNA	0.0007496023257466122	-0.00017889774279436247	-0.002582421222398453	0.0025824212223984665
Cytoplasm_Intensity_LowerQuartileIntensity_CorrDNA	0.004611597404052037	-0.0005513113471503275	0.01361906839528175	-0.013619068395281821
Cytoplasm_Intensity_LowerQuartileIntensity_CorrER	0.011082129090936865	-0.0006223097371539644	0.012559832118750957	-0.012559832118751023
Cytoplasm_Intensity_LowerQuartileIntensity_CorrGasdermin	0.009084654440712159	-0.0007566289699059336	0.013877904187649424	-0.013877904187649495
Cytoplasm_Intensity_LowerQuartileIntensity_CorrMito	0.008790045977758343	-0.000742271968076868	0.025563014104520908	-0.02556301410452104
Cytoplasm_Intensity_LowerQuartileIntensity_CorrPM	0.012904333149245772	-0.0005819234350429943	-0.06729185498806477	0.06729185498806513
Cytoplasm_Intensity_LowerQuartileIntensity_CorrRNA	0.014332790226008307	-0.000766616312888299	-0.012672025524802299	0.012672025524802366
Cytoplasm_Intensity_MADIntensity_CorrDNA	0.0066019632096575576	-0.0005206673485119608	-0.01737304580966477	0.01737304580966486
Cytoplasm_Intensity_MADIntensity_CorrER	0.01013633291930649	-0.0005624447970312004	-0.007160578600751427	0.007160578600751465
Cytoplasm_Intensity_MADIntensity_CorrGasdermin	0.005262031119103949	-0.000545704347154944	0.01676249661041441	-0.016762496610414502
Cytoplasm_Intensity_MADIntensity_CorrMito	0.007069171153917808	-0.0006301806107801952	0.02631298231417649	-0.026312982314176624
Cytoplasm_Intensity_MADIntensity_CorrPM	0.007913225567510729	-0.0005434347176895577	-0.03659520499949227	0.03659520499949247
Cytoplasm_Intensity_MADIntensity_CorrRNA	0.006190220509734168	-0.00048180357971234166	-0.005867621744576274	0.005867621744576304
Cytoplasm_Intensity_MassDisplacement_CorrDNA	0.0001557032683444648	-4.998301074595409e-05	0.011311592166394591	-0.011311592166394652
Cytoplasm_Intensity_MassDisplacement_CorrER	0.00011291135810165276	8.943854635977858e-06	0.009829494747976357	-0.00982949474797641
Cytoplasm_Intensity_MassDisplacement_CorrGasdermin	0.0004449384584220839	-1.1959579130680035e-05	0.020914279274773993	-0.0209142792747741
Cytoplasm_Intensity_MassDisplacement_CorrMito	0.0005996762677307199	-7.904711805498066e-05	0.023159762762962152	-0.023159762762962274
Cytoplasm_Intensity_MassDisplacement_CorrPM	0.0007081976138030299	-0.00017817308156991435	0.0004860776988155612	-0.00048607769881556375
Cytoplasm_Intensity_MassDisplacement_CorrRNA	0.00020404988824129777	-6.019292985726127e-05	0.012200465036150479	-0.012200465036150543
Cytoplasm_Intensity_MaxIntensityEdge_CorrDNA	0.0021909525750090086	-0.000308126970242126	-0.010693068809035982	0.01069306880903604
Cytoplasm_Intensity_MaxIntensityEdge_CorrER	0.00846682628183304	-0.0005441188706220465	-0.010056329862784506	0.01005632986278456
Cytoplasm_Intensity_MaxIntensityEdge_CorrGasdermin	0.006297543791709659	-0.00048009868200783447	0.012838574506849845	-0.012838574506849913
Cytoplasm_Intensity_MaxIntensityEdge_CorrMito	0.00788370135707539	-0.0005917368062190782	0.020846900377569602	-0.020846900377569713
Cytoplasm_Intensity_MaxIntensityEdge_CorrPM	0.01929027527098759	-0.0008598129482445138	-0.059212786811039364	0.059212786811039676
Cytoplasm_Intensity_MaxIntensityEdge_CorrRNA	0.013602668556909725	-0.0006229144279586934	-0.0207523669278965	0.020752366927896608
Cytoplasm_Intensity_MaxIntensity_CorrDNA	0.0029469371902027808	-0.0003595076432434468	-0.007697021825701063	0.007697021825701104
Cytoplasm_Intensity_MaxIntensity_CorrER	0.008110386188056706	-0.0005309923213307209	-0.0021414571878262756	0.002141457187826287
Cytoplasm_Intensity_MaxIntensity_CorrGasdermin	0.005218974611491234	-0.00043936079519199604	0.013839043301165761	-0.013839043301165836
Cytoplasm_Intensity_MaxIntensity_CorrMito	0.007161911466719073	-0.0005722996697325475	0.02218721320923378	-0.022187213209233895
Cytoplasm_Intensity_MaxIntensity_CorrPM	0.016925269762894657	-0.0008046718963442807	-0.05589273793326974	0.05589273793327003
Cytoplasm_Intensity_MaxIntensity_CorrRNA	0.013153038210893087	-0.0006254776211703983	-0.016578516127922688	0.016578516127922775
Cytoplasm_Intensity_MeanIntensityEdge_CorrDNA	0.008629508237888439	-0.000627370637946538	-0.01000235260935165	0.010002352609351702
Cytoplasm_Intensity_MeanIntensityEdge_CorrER	0.010662970609545352	-0.0006020711022860033	0.00452332318004314	-0.004523323180043164
Cytoplasm_Intensity_MeanIntensityEdge_CorrGasdermin	0.0065084760138302	-0.0005894995956047662	0.020755179893754902	-0.02075517989375501
Cytoplasm_Intensity_MeanIntensityEdge_CorrMito	0.007356496954901592	-0.0006168393708695402	0.032224171506662555	-0.03222417150666272
Cytoplasm_Intensity_MeanIntensityEdge_CorrPM	0.010163645229930518	-0.00047517623964252024	-0.06266212564340735	0.06266212564340767
Cytoplasm_Intensity_MeanIntensityEdge_CorrRNA	0.01160388152669578	-0.0006379565387558095	-0.016306459328069747	0.016306459328069834
Cytoplasm_Intensity_MeanIntensity_CorrDNA	0.0062055465469373905	-0.0005282278141218249	-0.008060298401088668	0.00806029840108871
Cytoplasm_Intensity_MeanIntensity_CorrER	0.014364985401072672	-0.0006863447883983439	0.003592013433390423	-0.0035920134333904423
Cytoplasm_Intensity_MeanIntensity_CorrGasdermin	0.009797478311990182	-0.0007530447200731445	0.015303369174373131	-0.015303369174373213
Cytoplasm_Intensity_MeanIntensity_CorrMito	0.01045093383045348	-0.0007777548697781966	0.026286789149579083	-0.026286789149579225
Cytoplasm_Intensity_MeanIntensity_CorrPM	0.01987270169448907	-0.0008026239739948968	-0.06831361747762353	0.06831361747762388
Cytoplasm_Intensity_MeanIntensity_CorrRNA	0.016104613400645396	-0.000740761094937476	-0.013347987604952337	0.013347987604952408
Cytoplasm_Intensity_MedianIntensity_CorrDNA	0.006407604631157193	-0.0005643682549075033	-0.006829406966630012	0.006829406966630048
Cytoplasm_Intensity_MedianIntensity_CorrER	0.010134140023425497	-0.000559742765914202	0.007911471441226212	-0.007911471441226253
Cytoplasm_Intensity_MedianIntensity_CorrGasdermin	0.008399594017174938	-0.0007218567032139801	0.016966998532349623	-0.016966998532349713
Cytoplasm_Intensity_MedianIntensity_CorrMito	0.009005377397011793	-0.0007437358351243782	0.02877425495098286	-0.028774254950983014
Cytoplasm_Intensity_MedianIntensity_CorrPM	0.011978079395935315	-0.000589744802064734	-0.060279256731244235	0.06027925673124455
Cytoplasm_Intensity_MedianIntensity_CorrRNA	0.01130607286477181	-0.0006504761482794991	-0.008281377512491361	0.008281377512491405
Cytoplasm_Intensity_MinIntensityEdge_CorrDNA	0.001689217709500368	-0.000354826837631626	0.07770507646078809	-0.07770507646078849
Cytoplasm_Intensity_MinIntensityEdge_CorrER	0.013568293299069722	-0.0008635052780553139	0.04693673774954195	-0.0469367377495422
Cytoplasm_Intensity_MinIntensityEdge_CorrGasdermin	0.010031175275770576	-0.0007980881699574908	0.020702344258859334	-0.020702344258859442
Cytoplasm_Intensity_MinIntensityEdge_CorrMito	0.008676823495495478	-0.0007398759657686537	0.025314154959214054	-0.025314154959214186
Cytoplasm_Intensity_MinIntensityEdge_CorrPM	0.038914329165075534	-0.0009279938582997863	-0.13111794231097113	0.13111794231097182
Cytoplasm_Intensity_MinIntensityEdge_CorrRNA	0.014548975881540693	-0.000859157821344473	-0.016003851659976438	0.01600385165997652
Cytoplasm_Intensity_MinIntensity_CorrDNA	0.0017733988377116594	-0.0004153520849210675	0.07359250477310736	-0.07359250477310775
Cytoplasm_Intensity_MinIntensity_CorrER	0.01421503282441594	-0.0008955802702426931	0.044209574850875524	-0.04420957485087575
Cytoplasm_Intensity_MinIntensity_CorrGasdermin	0.010399166034732676	-0.0008178345528393733	0.01767365788820565	-0.017673657888205744
Cytoplasm_Intensity_MinIntensity_CorrMito	0.009079496073593818	-0.0007630261497154143	0.022385593858372056	-0.02238559385837217
Cytoplasm_Intensity_MinIntensity_CorrPM	0.03442481500585959	-0.0008657953841773238	-0.12489778391333764	0.12489778391333829
Cytoplasm_Intensity_MinIntensity_CorrRNA	0.01608845280146931	-0.0008994614539749543	-0.021515416402800813	0.021515416402800924
Cytoplasm_Intensity_StdIntensityEdge_CorrDNA	0.003039253709707035	-0.00036284012926391854	-0.01170903226031672	0.011709032260316783
Cytoplasm_Intensity_StdIntensityEdge_CorrER	0.006633082481245278	-0.00045061974209757515	-0.011706432940326899	0.011706432940326961
Cytoplasm_Intensity_StdIntensityEdge_CorrGasdermin	0.0049696042617403124	-0.00045090391131799833	0.009365506714374347	-0.009365506714374397
Cytoplasm_Intensity_StdIntensityEdge_CorrMito	0.006467778269396818	-0.0005410363776898737	0.01807370114593039	-0.018073701145930484
Cytoplasm_Intensity_StdIntensityEdge_CorrPM	0.012740311678586025	-0.0006682498637689009	-0.05057421631451059	0.05057421631451085
Cytoplasm_Intensity_StdIntensityEdge_CorrRNA	0.009744124167130108	-0.0005078854253493969	-0.018823186316859777	0.018823186316859874
Cytoplasm_Intensity_StdIntensity_CorrDNA	0.003883426454558858	-0.00040876240029261553	-0.00779646039675857	0.007796460396758612
Cytoplasm_Intensity_StdIntensity_CorrER	0.007929070648859171	-0.0004992889445457689	-0.0067347108064337215	0.006734710806433758
Cytoplasm_Intensity_StdIntensity_CorrGasdermin	0.006158083985246976	-0.0005232178921587983	0.009891786096097088	-0.00989178609609714
