feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Flagellin_1µg_per_ml
Nuclei_Intensity_MeanIntensity_CorrPM	0.006809490283873565	-0.000493871311490947	-0.0636220118111435	0.06362201181114333
Nuclei_Intensity_MeanIntensity_CorrRNA	0.005669037324449455	-0.0005075470666319983	-0.03224118190897098	0.0322411819089709
Nuclei_Intensity_MedianIntensity_CorrDNA	0.0005630255379847071	-0.00017769805608832063	0.001105650744860227	-0.001105650744860224
Nuclei_Intensity_MedianIntensity_CorrER	0.003439979513575997	-0.0003723452679044755	-0.010675465759115472	0.010675465759115441
Nuclei_Intensity_MedianIntensity_CorrGasdermin	0.0017562279508585021	0.00021539398812240698	0.03585394603168132	-0.03585394603168122
Nuclei_Intensity_MedianIntensity_CorrMito	0.002577029446965917	0.0002522783122767422	0.04420717862841349	-0.04420717862841336
Nuclei_Intensity_MedianIntensity_CorrPM	0.006470511989245864	-0.0004772384671382762	-0.06114159005462902	0.061141590054628846
Nuclei_Intensity_MedianIntensity_CorrRNA	0.005728777943854624	-0.0005131067443735542	-0.03290141070555311	0.03290141070555301
Nuclei_Intensity_MinIntensityEdge_CorrDNA	0.01977107917607046	-0.0011161368867256712	0.014693355892164202	-0.01469335589216416
Nuclei_Intensity_MinIntensityEdge_CorrER	0.0006672824652881326	-0.0001640809696576639	0.004296931036087504	-0.004296931036087493
Nuclei_Intensity_MinIntensityEdge_CorrGasdermin	0.005305256439179229	0.0004752796604640065	0.05134584071446363	-0.051345840714463485
Nuclei_Intensity_MinIntensityEdge_CorrMito	0.006793107558469069	0.0005209088348478007	0.06078423044724933	-0.06078423044724916
Nuclei_Intensity_MinIntensityEdge_CorrPM	0.0014385063329738212	-6.234224744830316e-05	-0.03953640402274837	0.03953640402274825
Nuclei_Intensity_MinIntensityEdge_CorrRNA	0.001302026860944605	-0.0002311454055529737	-0.02161515963997476	0.021615159639974697
Nuclei_Intensity_MinIntensity_CorrDNA	0.019688651843026594	-0.0011115651196729756	0.014244363434373613	-0.01424436343437357
Nuclei_Intensity_MinIntensity_CorrER	0.0018779836652831339	-0.00027634556786666797	-0.0008519604278217656	0.0008519604278217633
Nuclei_Intensity_MinIntensity_CorrGasdermin	0.005300180596575665	0.0004749763692704838	0.05159029937225676	-0.05159029937225661
Nuclei_Intensity_MinIntensity_CorrMito	0.0067255762882609815	0.0005183032946240612	0.0608780946915958	-0.06087809469159563
Nuclei_Intensity_MinIntensity_CorrPM	0.001974394323117634	-0.00011600855389431322	-0.0454544054225354	0.04545440542253527
Nuclei_Intensity_MinIntensity_CorrRNA	0.0023774236306001173	-0.0003241540781536114	-0.026627675467884936	0.02662767546788486
Nuclei_Intensity_StdIntensityEdge_CorrDNA	0.00010021944809590622	6.608916209972967e-05	-0.003594043807764828	0.003594043807764817
Nuclei_Intensity_StdIntensityEdge_CorrER	0.004084216515362393	-0.00042447927343455425	-0.0058370830000236944	0.005837083000023677
Nuclei_Intensity_StdIntensityEdge_CorrGasdermin	0.0011832848211533742	6.0777262943499274e-05	0.03360602130802498	-0.03360602130802488
Nuclei_Intensity_StdIntensityEdge_CorrMito	0.0016519560247401088	8.738984201770746e-05	0.04009710576426594	-0.04009710576426583
Nuclei_Intensity_StdIntensityEdge_CorrPM	0.005073824093452917	-0.0005005349301303164	-0.05237657337539782	0.05237657337539768
Nuclei_Intensity_StdIntensityEdge_CorrRNA	0.004011323613466233	-0.0004374129492545389	-0.01990624382519467	0.019906243825194615
Nuclei_Intensity_StdIntensity_CorrDNA	0.0003062919583771695	-0.00010388567746175939	-0.012638242457404875	0.012638242457404837
Nuclei_Intensity_StdIntensity_CorrER	0.003076002039799741	-0.0003638164213534879	-0.007984739893490692	0.00798473989349067
Nuclei_Intensity_StdIntensity_CorrGasdermin	0.0005038446797953622	-2.4409257492852476e-05	0.022343639224672814	-0.022343639224672748
Nuclei_Intensity_StdIntensity_CorrMito	0.0007242146331896127	-7.49868029235136e-06	0.027483864847859023	-0.027483864847858936
Nuclei_Intensity_StdIntensity_CorrPM	0.0048522346379281656	-0.0005069698802270991	-0.044198586010142704	0.04419858601014258
Nuclei_Intensity_StdIntensity_CorrRNA	0.003597246994881176	-0.00041157549639969263	-0.019687799605493102	0.019687799605493047
Nuclei_Intensity_UpperQuartileIntensity_CorrDNA	0.000633976585296181	-0.00018983437499929109	-0.004898216681710007	0.004898216681709994
Nuclei_Intensity_UpperQuartileIntensity_CorrER	0.0035013609413527824	-0.00038140295344534707	-0.010337214680572363	0.010337214680572334
Nuclei_Intensity_UpperQuartileIntensity_CorrGasdermin	0.0011979005408110366	0.00014792926251784181	0.03208251209833067	-0.03208251209833057
Nuclei_Intensity_UpperQuartileIntensity_CorrMito	0.0018157544774163314	0.00018172744244456158	0.03943518227500007	-0.03943518227499996
Nuclei_Intensity_UpperQuartileIntensity_CorrPM	0.006394525489787695	-0.0004984047987098914	-0.0585123905579709	0.058512390557970737
Nuclei_Intensity_UpperQuartileIntensity_CorrRNA	0.005093275347839987	-0.0004783883388207042	-0.02862775503364825	0.02862775503364817
Nuclei_Location_CenterMassIntensity_X_CorrDNA	0.0002132424046202841	-5.647678088401845e-05	0.011876522867762182	-0.011876522867762149
Nuclei_Location_CenterMassIntensity_X_CorrER	0.0002128482371581697	-5.624570959677668e-05	0.011881670005229973	-0.01188167000522994
Nuclei_Location_CenterMassIntensity_X_CorrGasdermin	0.0002130576918784044	-5.64520161660026e-05	0.011870912497123687	-0.011870912497123652
Nuclei_Location_CenterMassIntensity_X_CorrMito	0.00021302086670449416	-5.6421100861702874e-05	0.011872220384781342	-0.011872220384781307
Nuclei_Location_CenterMassIntensity_X_CorrPM	0.0002129195442001075	-5.6373324088581564e-05	0.011872746427228548	-0.011872746427228515
Nuclei_Location_CenterMassIntensity_X_CorrRNA	0.00021303145292006498	-5.63613757035636e-05	0.011878263772821435	-0.011878263772821402
Nuclei_Location_CenterMassIntensity_Y_CorrDNA	0.0009650340391804679	-0.00022849073477129026	-0.007546013453409934	0.007546013453409912
Nuclei_Location_CenterMassIntensity_Y_CorrER	0.0009636117447276993	-0.0002283271506817932	-0.007538988467440328	0.007538988467440306
Nuclei_Location_CenterMassIntensity_Y_CorrGasdermin	0.000964399842069863	-0.00022842619803380946	-0.007533046296227969	0.007533046296227947
Nuclei_Location_CenterMassIntensity_Y_CorrMito	0.0009639859223994351	-0.00022837989668456757	-0.007530046299037982	0.0075300462990379605
Nuclei_Location_CenterMassIntensity_Y_CorrPM	0.0009645967575080405	-0.0002284458101376511	-0.007538148976486546	0.007538148976486523
Nuclei_Location_CenterMassIntensity_Y_CorrRNA	0.0009638754283897155	-0.00022836137733366052	-0.0075359548445252025	0.007535954844525182
Nuclei_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Location_Center_X	0.00021302245923593421	-5.634479072762292e-05	0.011879828166460379	-0.011879828166460346
Nuclei_Location_Center_Y	0.0009645503157382773	-0.00022843705560426637	-0.007542405675235583	0.0075424056752355605
Nuclei_Location_Center_Z	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_X_CorrDNA	0.0002140645445793954	-5.6667178885648995e-05	0.01188976939163603	-0.011889769391635998
Nuclei_Location_MaxIntensity_X_CorrER	0.00021088841303307237	-5.493560279537879e-05	0.011921596182552105	-0.011921596182552072
Nuclei_Location_MaxIntensity_X_CorrGasdermin	0.00021135766188584704	-5.701772464320476e-05	0.011744688424555536	-0.011744688424555502
Nuclei_Location_MaxIntensity_X_CorrMito	0.0002134786324821114	-5.717580462612204e-05	0.011816817268516917	-0.011816817268516884
Nuclei_Location_MaxIntensity_X_CorrPM	0.00021001738002457415	-5.6160971039437895e-05	0.011772362266779423	-0.01177236226677939
Nuclei_Location_MaxIntensity_X_CorrRNA	0.00021319989437806885	-5.6761989722235124e-05	0.011844682606255416	-0.011844682606255383
Nuclei_Location_MaxIntensity_Y_CorrDNA	0.0009664534690273507	-0.00022875821368609683	-0.007455983408699582	0.00745598340869956
Nuclei_Location_MaxIntensity_Y_CorrER	0.0009524941136028753	-0.00022717285015241216	-0.007397233545477912	0.00739723354547789
Nuclei_Location_MaxIntensity_Y_CorrGasdermin	0.0009517458698065084	-0.00022709439188605313	-0.007318175576427289	0.007318175576427268
Nuclei_Location_MaxIntensity_Y_CorrMito	0.0009479171740073289	-0.00022667014434710496	-0.0072953168955267305	0.007295316895526711
Nuclei_Location_MaxIntensity_Y_CorrPM	0.000954914978063548	-0.00022734323314451107	-0.007457245808407309	0.007457245808407288
Nuclei_Location_MaxIntensity_Y_CorrRNA	0.0009568491381973798	-0.00022774820824580174	-0.007355740294803613	0.0073557402948035925
Nuclei_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent	0.0001574345423813739	9.35948221124243e-05	-9.241698950769291e-05	9.241698950769265e-05
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.0007100779940487634	-0.00017075586764219344	0.010815826672958733	-0.010815826672958703
Nuclei_Neighbors_FirstClosestObjectNumber_Adjacent	0.004941884712409417	0.0005146686047518017	0.007418295939004888	-0.007418295939004866
Nuclei_Neighbors_NumberOfNeighbors_Adjacent	0.0007757276545155012	0.00018579420523561274	-0.010448801832300587	0.010448801832300555
Nuclei_Neighbors_PercentTouching_Adjacent	0.0007082689008630627	0.0001568335114109423	-0.014477782340256172	0.014477782340256132
Nuclei_Neighbors_SecondClosestDistance_Adjacent	0.0017477622252075609	-0.00030020355575909735	0.0025825406768455613	-0.0025825406768455544
Nuclei_Neighbors_SecondClosestObjectNumber_Adjacent	0.004967311980054068	0.0005158232290169593	0.007895868414494817	-0.007895868414494795
Nuclei_RadialDistribution_FracAtD_CorrDNA_1of4	0.00040898146343348873	5.768420444407864e-05	-0.019023537752073497	0.019023537752073445
Nuclei_RadialDistribution_FracAtD_CorrDNA_2of4	0.0005155060339757656	9.248706241914327e-05	-0.019021298148393803	0.019021298148393755
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4	0.0004921696518371821	0.00010584302160602439	-0.0169123125159337	0.016912312515933656
Nuclei_RadialDistribution_FracAtD_CorrDNA_4of4	0.000737124974068526	-0.00010945039179473612	0.02271512149029175	-0.022715121490291687
Nuclei_RadialDistribution_FracAtD_CorrER_1of4	0.000453819105347697	-6.432998446613626e-05	-0.02095146466339561	0.020951464663395546
Nuclei_RadialDistribution_FracAtD_CorrER_2of4	0.0006791869284004104	-8.710427825182948e-05	-0.0252294029312196	0.02522940293121953
Nuclei_RadialDistribution_FracAtD_CorrER_3of4	0.0016004876398728607	-0.0002767899107891474	-0.02199992669614934	0.021999926696149273
Nuclei_RadialDistribution_FracAtD_CorrER_4of4	0.0010799024857010009	0.00017375689914027667	0.02702914726688241	-0.027029147266882332
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.0004099728023054805	-1.4922596537861606e-05	-0.02075145695729519	0.02075145695729513
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.000617620951976261	-2.9870931509337388e-05	-0.025472456489916855	0.02547245648991678
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.002448107265955013	-0.00019837400343000787	-0.04542342250775405	0.04542342250775392
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.0013262916442750017	9.351969764041015e-05	0.03641134193233154	-0.036411341932331434
Nuclei_RadialDistribution_FracAtD_CorrMito_1of4	0.0004625098674413408	-2.3002881592782558e-05	-0.02213154757026741	0.022131547570267345
Nuclei_RadialDistribution_FracAtD_CorrMito_2of4	0.0006898368222285622	-4.479136279870361e-05	-0.026758766950609567	0.026758766950609487
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4	0.0026714676682041416	-0.0002583279094922222	-0.04354413022221093	0.043544130222210806
Nuclei_RadialDistribution_FracAtD_CorrMito_4of4	0.0014340728147045345	0.00012537501149989904	0.03670645706464363	-0.036706457064643525
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4	0.00024523702464063213	-9.92901086253669e-06	-0.016048499743953105	0.01604849974395306
Nuclei_RadialDistribution_FracAtD_CorrPM_2of4	0.0003837101355668171	-3.676390116914719e-05	-0.019853705123080583	0.019853705123080528
Nuclei_RadialDistribution_FracAtD_CorrPM_3of4	0.001056254001589929	-0.0001990289405715199	-0.02297947095953183	0.02297947095953177
Nuclei_RadialDistribution_FracAtD_CorrPM_4of4	0.0006552101100705254	9.794279824778751e-05	0.02409121100597273	-0.024091211005972665
Nuclei_RadialDistribution_FracAtD_CorrRNA_1of4	0.0003893719342225044	-5.2281018180238215e-05	-0.019631735428052355	0.0196317354280523
Nuclei_RadialDistribution_FracAtD_CorrRNA_2of4	0.0006212739017944502	-7.441804670820204e-05	-0.024467957458983586	0.024467957458983516
Nuclei_RadialDistribution_FracAtD_CorrRNA_3of4	0.002056522626671553	-0.00029741824620083655	-0.028315640737661678	0.0283156407376616
Nuclei_RadialDistribution_FracAtD_CorrRNA_4of4	0.0011887458268882156	0.00016977766496146642	0.029545253682621953	-0.029545253682621873
Nuclei_RadialDistribution_MeanFrac_CorrDNA_1of4	0.00020981219219684544	-7.334706617920853e-05	-0.012630758104194489	0.01263075810419445
Nuclei_RadialDistribution_MeanFrac_CorrDNA_2of4	0.00021191003805098863	-5.6789375994886574e-05	-0.013899177829881107	0.013899177829881069
Nuclei_RadialDistribution_MeanFrac_CorrDNA_3of4	0.00017644285267359727	8.110795506591292e-06	-0.013590622550270673	0.013590622550270635
Nuclei_RadialDistribution_MeanFrac_CorrDNA_4of4	0.0003824468646331791	-1.3021433625028076e-05	0.02006368293192067	-0.020063682931920613
Nuclei_RadialDistribution_MeanFrac_CorrER_1of4	0.0014989806428565844	-0.0002897767979271955	-0.013103176144774523	0.013103176144774489
Nuclei_RadialDistribution_MeanFrac_CorrER_2of4	0.002035232059212966	-0.00032769845445744744	-0.019017798245459055	0.019017798245459003
Nuclei_RadialDistribution_MeanFrac_CorrER_3of4	0.0028224909735667936	-0.0003949765540981897	-0.01769846395583074	0.017698463955830687
Nuclei_RadialDistribution_MeanFrac_CorrER_4of4	0.002735876983648633	0.00039067765992418564	0.017629493044811623	-0.01762949304481157
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.0015382405698719515	-0.00028882441769490305	-0.013898089162933877	0.013898089162933837
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.00232360061210668	-0.0003398711701482893	-0.022821151779481186	0.02282115177948112
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.004974300032535961	-0.000408130237731284	-0.049329162984737926	0.04932916298473778
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.003613776376259592	0.00038586048018317466	0.037547914388309546	-0.037547914388309435
Nuclei_RadialDistribution_MeanFrac_CorrMito_1of4	0.0017087573271912238	-0.0003053806069036967	-0.01638088795758508	0.016380887957585036
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4	0.002584179163123035	-0.00035767631065827495	-0.024737306568085406	0.024737306568085333
Nuclei_RadialDistribution_MeanFrac_CorrMito_3of4	0.00547826409760932	-0.00047266779515773075	-0.04565376120450314	0.04565376120450301
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4	0.004056257323691637	0.0004245004293041357	0.03711256467363418	-0.03711256467363407
Nuclei_RadialDistribution_MeanFrac_CorrPM_1of4	0.0012717986725420127	-0.0002751662542724667	-0.0028966823575682947	0.0028966823575682864
Nuclei_RadialDistribution_MeanFrac_CorrPM_2of4	0.0021662211627035965	-0.00035524985334747225	-0.011109558050189088	0.011109558050189056
Nuclei_RadialDistribution_MeanFrac_CorrPM_3of4	0.0031441160949706726	-0.00041387997451385115	-0.01965391117938661	0.019653911179386554
Nuclei_RadialDistribution_MeanFrac_CorrPM_4of4	0.002976027108629875	0.00041075656396037983	0.017378212104842305	-0.01737821210484226
Nuclei_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0018204568324694526	-0.00032601460011942324	-0.010696499227708198	0.010696499227708166
Nuclei_RadialDistribution_MeanFrac_CorrRNA_2of4	0.0025335533958029677	-0.0003723373793491993	-0.018915705105022964	0.01891570510502291
Nuclei_RadialDistribution_MeanFrac_CorrRNA_3of4	0.004008492334314773	-0.0004608303416139208	-0.024591496529020908	0.024591496529020835
Nuclei_RadialDistribution_MeanFrac_CorrRNA_4of4	0.0036253277404680873	0.000444760074584835	0.02314067783345399	-0.023140677833453922
Nuclei_RadialDistribution_RadialCV_CorrDNA_1of4	9.564790966865022e-05	-5.781532464919762e-05	0.005588702898412592	-0.005588702898412575
Nuclei_RadialDistribution_RadialCV_CorrDNA_2of4	0.0005958579572834521	-0.00015958979428809216	-0.013897188680197053	0.013897188680197013
Nuclei_RadialDistribution_RadialCV_CorrDNA_3of4	0.0012229923547036892	-0.0002120078256209314	-0.022764861633923335	0.022764861633923272
Nuclei_RadialDistribution_RadialCV_CorrDNA_4of4	0.00019656202926343624	-5.836407086811536e-05	-0.01213904996018856	0.012139049960188525
Nuclei_RadialDistribution_RadialCV_CorrER_1of4	0.0018187867312137174	-0.0003097831271749625	-0.01509351891504404	0.015093518915043996
Nuclei_RadialDistribution_RadialCV_CorrER_2of4	0.002254616542869292	-0.0003286506031869288	-0.022282952103267237	0.022282952103267174
Nuclei_RadialDistribution_RadialCV_CorrER_3of4	0.002603658200479697	-0.000371552430023361	-0.01572477546985909	0.01572477546985904
Nuclei_RadialDistribution_RadialCV_CorrER_4of4	0.0034515997769917206	-0.0004405008784900522	-0.011987705299152378	0.011987705299152343
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.00037988971610702915	-0.00014289816019814617	-0.001007355190564801	0.0010073551905647985
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0005168965754144272	-0.00016821806077282076	-0.002560584278276528	0.002560584278276521
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0007126992304971047	-0.000198790323031114	0.0016022773690830632	-0.0016022773690830586
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0006784136790008999	-0.00016095741067653925	0.013334787608492667	-0.013334787608492629
Nuclei_RadialDistribution_RadialCV_CorrMito_1of4	0.0004172818372428777	-0.00015052374653646522	-0.005238113623494814	0.005238113623494799
Nuclei_RadialDistribution_RadialCV_CorrMito_2of4	0.0006850428428317734	-0.00019285304332550447	-0.00718599366471327	0.00718599366471325
Nuclei_RadialDistribution_RadialCV_CorrMito_3of4	0.0008850506604883845	-0.00022515459591019926	-0.0027795425983286647	0.0027795425983286564
Nuclei_RadialDistribution_RadialCV_CorrMito_4of4	0.0007563816031010973	-0.00018867127936802859	0.009726862317196355	-0.00972686231719633
Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.0021796570501698698	-0.0003128005118022719	-0.02485673912889009	0.024856739128890016
Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.0035743752971779674	-0.0003919326339005896	-0.03458860294643126	0.034588602946431166
Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.004006014258651769	-0.0004345938177930322	-0.0328606886263904	0.03286068862639029
Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.0047290080021082925	-0.0004724713878917038	-0.03581933119444134	0.035819331194441244
Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.0016587971487981301	-0.00026539011296624135	-0.02361886247156405	0.023618862471563983
Nuclei_RadialDistribution_RadialCV_CorrRNA_2of4	0.002526108653085779	-0.00032904816928962146	-0.028932391653970366	0.028932391653970282
Nuclei_RadialDistribution_RadialCV_CorrRNA_3of4	0.0028123478746987507	-0.0003754328924903614	-0.02256994434809264	0.022569944348092577
Nuclei_RadialDistribution_RadialCV_CorrRNA_4of4	0.00341843357850935	-0.0004277675519874005	-0.019556840164798934	0.01955684016479888
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_00_256	4.705014961470244e-05	4.895884542057447e-05	0.0024204892805499327	-0.002420489280549926
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_01_256	6.306219006768643e-05	5.723836562070121e-05	0.002393477467020423	-0.0023934774670204165
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_02_256	4.0368542987612166e-05	4.455255721915716e-05	0.002592184302005753	-0.0025921843020057455
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_03_256	4.3669916177990764e-05	4.2929708737352737e-05	0.0036008306407919527	-0.003600830640791943
Nuclei_Texture_AngularSecondMoment_CorrER_3_00_256	0.003534192221950727	0.00040680288579533194	0.023669005589301885	-0.023669005589301816
Nuclei_Texture_AngularSecondMoment_CorrER_3_01_256	0.00349433688012446	0.00040272311006696104	0.02385298523951529	-0.023852985239515224
Nuclei_Texture_AngularSecondMoment_CorrER_3_02_256	0.0036332277848714067	0.00041109420900806756	0.024587508773211524	-0.024587508773211454
Nuclei_Texture_AngularSecondMoment_CorrER_3_03_256	0.0034306011271463266	0.0003970403534549031	0.02415351184257474	-0.024153511842574676
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.00027951016369465176	2.8825174258100892e-05	-0.015629726204841137	0.015629726204841096
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.00027445124279179556	3.4385358272009564e-05	-0.015198807343667242	0.015198807343667197
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.00026198611751493406	3.360474255654905e-05	-0.014875602843228308	0.014875602843228265
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.00026193595758228216	3.5369029717087094e-05	-0.014757310744754025	0.014757310744753985
Nuclei_Texture_AngularSecondMoment_CorrMito_3_00_256	0.0004446785831365707	0.00010662431482068282	-0.014399500654101591	0.01439950065410155
Nuclei_Texture_AngularSecondMoment_CorrMito_3_01_256	0.00044299708403117144	0.00011312670602869494	-0.013409369502814916	0.013409369502814877
Nuclei_Texture_AngularSecondMoment_CorrMito_3_02_256	0.00042797079233058977	0.00010962725309031353	-0.013443609936814156	0.013443609936814116
Nuclei_Texture_AngularSecondMoment_CorrMito_3_03_256	0.00044870629004545304	0.00011332690586403835	-0.013588007894062403	0.013588007894062365
Nuclei_Texture_AngularSecondMoment_CorrPM_3_00_256	0.006994523743750758	0.0004973878810678851	0.05422223014195486	-0.054222230141954715
Nuclei_Texture_AngularSecondMoment_CorrPM_3_01_256	0.0070418516339352255	0.0005005723720151715	0.05402671043416918	-0.05402671043416903
Nuclei_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0070965513751268805	0.0005008440316449567	0.0547182541808124	-0.054718254180812255
Nuclei_Texture_AngularSecondMoment_CorrPM_3_03_256	0.006990816332457017	0.0004951197051553772	0.054502977163997934	-0.054502977163997796
Nuclei_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.0047766887357831855	0.00045994425891457793	0.0335708514130709	-0.03357085141307081
Nuclei_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.0047974762652185365	0.000459956813443423	0.03372451042023219	-0.0337245104202321
Nuclei_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.00490320747366646	0.0004648511150027746	0.034399433023994896	-0.0343994330239948
Nuclei_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.004782575815918788	0.00045707737978831333	0.03421709515573222	-0.03421709515573212
Nuclei_Texture_Contrast_CorrDNA_3_00_256	0.00011345369788329229	-7.803447278477515e-05	-0.0042127720760381585	0.004212772076038146
Nuclei_Texture_Contrast_CorrDNA_3_01_256	8.69885824370531e-05	-5.5150579560450276e-05	-0.007031061445503382	0.007031061445503363
Nuclei_Texture_Contrast_CorrDNA_3_02_256	8.351237368231512e-05	-3.1082252787193445e-05	-0.009118758756689969	0.009118758756689943
Nuclei_Texture_Contrast_CorrDNA_3_03_256	9.12072158689714e-05	-4.808426338848884e-05	-0.008140946260352583	0.00814094626035256
Nuclei_Texture_Contrast_CorrER_3_00_256	0.00010584424212611854	-8.512589774373616e-05	-0.006324840608445039	0.00632484060844502
Nuclei_Texture_Contrast_CorrER_3_01_256	0.00013839624211209323	-9.997591698225013e-05	-0.009156902576505387	0.00915690257650536
Nuclei_Texture_Contrast_CorrER_3_02_256	0.0003354194392658494	-0.0001292788813881654	-0.002242497921596801	0.002242497921596795
Nuclei_Texture_Contrast_CorrER_3_03_256	0.00014500053068977614	-9.107337671627939e-05	-0.0001660171874550752	0.00016601718745507468
Nuclei_Texture_Contrast_CorrGasdermin_3_00_256	0.00017025328581721233	1.118498745566536e-05	0.009948096710765426	-0.009948096710765398
Nuclei_Texture_Contrast_CorrGasdermin_3_01_256	0.00010830585310939167	1.670742670578765e-05	0.0075662343561881135	-0.007566234356188092
Nuclei_Texture_Contrast_CorrGasdermin_3_02_256	8.598404764392775e-05	3.804572555876891e-05	0.006200397971993687	-0.006200397971993669
Nuclei_Texture_Contrast_CorrGasdermin_3_03_256	0.0001117205033128732	2.4362094234832196e-05	0.008415657997871714	-0.00841565799787169
Nuclei_Texture_Contrast_CorrMito_3_00_256	0.0006472288469980825	-2.4945061348705253e-05	0.02329841303088581	-0.023298413030885742
Nuclei_Texture_Contrast_CorrMito_3_01_256	0.000504498630993111	-1.8232112243930012e-05	0.021817058181093828	-0.021817058181093765
Nuclei_Texture_Contrast_CorrMito_3_02_256	0.000420268312052996	8.527145719798309e-06	0.019771812036960604	-0.019771812036960545
Nuclei_Texture_Contrast_CorrMito_3_03_256	0.0004496035815929611	-1.3866084601530968e-05	0.01959072343369082	-0.019590723433690765
Nuclei_Texture_Contrast_CorrPM_3_00_256	0.003066411170254746	-0.0004896154129531698	-0.03047225870221429	0.030472258702214206
Nuclei_Texture_Contrast_CorrPM_3_01_256	0.001747635540257031	-0.00045091251137607845	-0.02692467982378792	0.026924679823787843
Nuclei_Texture_Contrast_CorrPM_3_02_256	0.0010896085076499418	-0.00040535035451718347	-0.044258310918626975	0.04425831091862685
Nuclei_Texture_Contrast_CorrPM_3_03_256	0.0010088932991404453	-0.00039350222606234327	-0.039212055435088974	0.03921205543508886
Nuclei_Texture_Contrast_CorrRNA_3_00_256	0.0001794752651631537	-7.692077415231193e-05	0.0002088568729410177	-0.0002088568729410171
Nuclei_Texture_Contrast_CorrRNA_3_01_256	0.0003552336978343007	-0.00012997382140296764	-0.0036158143883387615	0.003615814388338751
Nuclei_Texture_Contrast_CorrRNA_3_02_256	0.00012772644601932726	-6.334594892231175e-05	-0.0007243277250462905	0.0007243277250462883
Nuclei_Texture_Contrast_CorrRNA_3_03_256	6.738654039117886e-05	-4.189510347442404e-05	0.0016052552501296352	-0.0016052552501296306
Nuclei_Texture_Correlation_CorrDNA_3_00_256	0.0009265138731801015	-3.85095812142134e-05	-0.030558167904293776	0.030558167904293693
Nuclei_Texture_Correlation_CorrDNA_3_01_256	0.0006218831453577156	6.911065197075657e-07	-0.025035519064656737	0.025035519064656668
