,Treatments,oneb_Metadata_Treatment_Dose_Inhibitor_Dose,correlation
1061,Flagellin_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9920121840801411
1062,Flagellin_1.000_DMSO_0.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9954627447673737
1063,Flagellin_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9953806805937778
1064,Flagellin_1.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9957625081775744
1065,H2O2_100.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9982487980075438
1066,H2O2_100.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9980651604129331
1067,H2O2_100.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9985327864598672
1068,LPS_0.010_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9864980207966269
1069,LPS_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.990190863862647
1070,LPS_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9955443437295874
1071,LPS_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9966222554908929
1072,LPS_10.000_Disulfiram_0.100,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9972308874721746
1073,LPS_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9971122407964744
1074,LPS_10.000_Disulfiram_2.500,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9971568619526029
1075,LPS_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9990110542440179
1076,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9971726255102883
1077,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9974747079706139
1078,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9976187638454341
1079,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9978098168996883
1080,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,1.0
1081,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9980930695192162
1082,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9977411040694314
1083,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9982718196418083
1084,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9982410536987668
1085,Thapsigargin_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9975225175942709
1086,Thapsigargin_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9973455283024611
1087,Topotecan_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9981752878100586
1088,Topotecan_20.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9982434523777868
1089,Topotecan_5.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9982225721286615
1090,media ctr_nan_Media ctr_nan,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9981835323317665
1091,media ctr_nan_Media_nan,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.998057785156192
1092,DMSO_0.100_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.7701318315188828
1093,DMSO_0.100_DMSO_1.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9748674838754569
1094,DMSO_0.100_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9812546193929153
1095,DMSO_0.100_Z-VAD-FMK_30.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9835719256581682
1096,Disulfiram_0.100_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9958032414204863
1097,Disulfiram_1.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9978205092917063
1098,Disulfiram_2.500_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.998261701846119
1099,Flagellin_0.100_DMSO_0.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9902413792307871
1100,Flagellin_0.100_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9930661077940621
1101,Flagellin_1.000_DMSO_0.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9964849605767006
1102,Flagellin_1.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9964521237010417
1103,Flagellin_1.000_Disulfiram_1.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9971342361826179
1104,H2O2_100.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9982089647970552
1105,H2O2_100.000_Disulfiram_1.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9982828135652763
1106,H2O2_100.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9985099304092727
1107,LPS_0.010_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9890597836125805
1108,LPS_0.100_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.992381686644289
1109,LPS_1.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.996879701775571
1110,LPS_10.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9977095425879172
1111,LPS_10.000_Disulfiram_0.100,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9982315156614193
1112,LPS_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.998146358207327
1113,LPS_10.000_Disulfiram_2.500,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.998222596587069
1114,LPS_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9985927237358398
1115,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9981022461148745
1116,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9992504664330489
1117,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9995388812061662
1118,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9986607949996095
1119,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9980930695192162
1120,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,1.0
1121,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9986900352473147
1122,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.999432667653763
1123,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9991739638098784
1124,Thapsigargin_1.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.997441057129321
1125,Thapsigargin_10.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9976030200100009
1126,Topotecan_10.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9978689881730592
1127,Topotecan_20.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.998312785667378
1128,Topotecan_5.000_DMSO_0.025,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9982964432598123
1129,media ctr_nan_Media ctr_nan,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9982328254393883
1130,media ctr_nan_Media_nan,LPS_Nigericin_1.000_3.000_DMSO_0.025,0.9981417793319229
1131,DMSO_0.100_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.7755226886989138
1132,DMSO_0.100_DMSO_1.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9755480487227682
1133,DMSO_0.100_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9807582116555781
1134,DMSO_0.100_Z-VAD-FMK_30.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9850003161230079
1135,Disulfiram_0.100_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.997551387453836
1136,Disulfiram_1.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9993302936364539
1137,Disulfiram_2.500_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9996219849533394
1138,Flagellin_0.100_DMSO_0.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9937466321323759
1139,Flagellin_0.100_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9962784837499175
1140,Flagellin_1.000_DMSO_0.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.998913113419533
1141,Flagellin_1.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9988141939940336
1142,Flagellin_1.000_Disulfiram_1.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9990957929350721
1143,H2O2_100.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9995847015630221
1144,H2O2_100.000_Disulfiram_1.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9996563213606635
1145,H2O2_100.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.999550668362449
1146,LPS_0.010_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.993236830572727
1147,LPS_0.100_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.99584749481769
1148,LPS_1.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9991641725472814
1149,LPS_10.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9995876953169808
1150,LPS_10.000_Disulfiram_0.100,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9997405740146357
1151,LPS_10.000_Disulfiram_1.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9996795523068592
1152,LPS_10.000_Disulfiram_2.500,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9997454642896485
1153,LPS_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.999376558698301
1154,LPS_100.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9997874195930979
1155,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9985856505641235
1156,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9978217832405296
1157,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9990843729781164
1158,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9977411040694314
1159,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9986900352473147
1160,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,1.0
1161,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9995849098058277
1162,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9997986753673124
1163,Thapsigargin_1.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9991607362725361
1164,Thapsigargin_10.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9993153877624955
1165,Topotecan_10.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9992930331686387
1166,Topotecan_20.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9996335099106968
1167,Topotecan_5.000_DMSO_0.025,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9996273583233877
1168,media ctr_nan_Media ctr_nan,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9996274190852524
1169,media ctr_nan_Media_nan,LPS_Nigericin_100.000_1.000_DMSO_0.025,0.9995888552243516
1170,DMSO_0.100_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.7718041148462693
1171,DMSO_0.100_DMSO_1.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9753897017901402
1172,DMSO_0.100_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9808757428655347
1173,DMSO_0.100_Z-VAD-FMK_30.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9843258686515186
1174,Disulfiram_0.100_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9970043944551461
1175,Disulfiram_1.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9989843980985493
1176,Disulfiram_2.500_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9994217576747882
1177,Flagellin_0.100_DMSO_0.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9918941761718506
1178,Flagellin_0.100_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9946501291201381
1179,Flagellin_1.000_DMSO_0.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9979998467405863
1180,Flagellin_1.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9978371181381096
1181,Flagellin_1.000_Disulfiram_1.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9982637682096311
1182,H2O2_100.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.99934663610956
1183,H2O2_100.000_Disulfiram_1.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9994048358187861
1184,H2O2_100.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9994793241202171
1185,LPS_0.010_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.99091260302177
1186,LPS_0.100_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9940711679004498
1187,LPS_1.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9982313216705603
1188,LPS_10.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9989748453238816
1189,LPS_10.000_Disulfiram_0.100,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9992294837192005
1190,LPS_10.000_Disulfiram_1.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9992029513763271
1191,LPS_10.000_Disulfiram_2.500,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9992646849507821
1192,LPS_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9993869777983166
1193,LPS_100.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9992872864391753
1194,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9988687575103913
1195,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9989067865220921
1196,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9988333656313386
1197,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9982718196418083
1198,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.999432667653763
1199,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9995849098058277
1200,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,1.0
1201,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9998627680574789
1202,Thapsigargin_1.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9987144186293127
1203,Thapsigargin_10.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9989760889955229
1204,Topotecan_10.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9989896885573122
1205,Topotecan_20.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9994253760019515
1206,Topotecan_5.000_DMSO_0.025,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9994405333534951
1207,media ctr_nan_Media ctr_nan,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9994151206271106
1208,media ctr_nan_Media_nan,LPS_Nigericin_100.000_10.000_DMSO_0.025,0.9993422239664762
1209,DMSO_0.100_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.7739100466523516
1210,DMSO_0.100_DMSO_1.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9759187054262023
1211,DMSO_0.100_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9812575015826185
1212,DMSO_0.100_Z-VAD-FMK_30.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9849058805946578
1213,Disulfiram_0.100_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9973907034069713
1214,Disulfiram_1.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9992390979550995
1215,Disulfiram_2.500_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9996336200959354
1216,Flagellin_0.100_DMSO_0.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.992733119876283
1217,Flagellin_0.100_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9953458706141067
1218,Flagellin_1.000_DMSO_0.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9984355355753183
1219,Flagellin_1.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9983318965248064
1220,Flagellin_1.000_Disulfiram_1.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.998691803075744
1221,H2O2_100.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9995642051197932
1222,H2O2_100.000_Disulfiram_1.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.999635851281749
1223,H2O2_100.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9996532607862879
1224,LPS_0.010_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9919151177652269
1225,LPS_0.100_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9948683392704646
1226,LPS_1.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9986647399498363
1227,LPS_10.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9993171164351511
1228,LPS_10.000_Disulfiram_0.100,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9995308541299638
1229,LPS_10.000_Disulfiram_1.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9995020128897161
1230,LPS_10.000_Disulfiram_2.500,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9995424608253947
1231,LPS_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9995415276092804
1232,LPS_100.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9995756293353123
1233,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9988359826138254
1234,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9984805688969403
1235,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9990371233781097
1236,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9982410536987668
1237,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9991739638098784
1238,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9997986753673124
1239,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9998627680574789
1240,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,1.0
1241,Thapsigargin_1.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9990288435747882
1242,Thapsigargin_10.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9992440120913716
1243,Topotecan_10.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9992453000682833
1244,Topotecan_20.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9996288532300979
1245,Topotecan_5.000_DMSO_0.025,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.999639555366728
1246,media ctr_nan_Media ctr_nan,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9996291000693226
1247,media ctr_nan_Media_nan,LPS_Nigericin_100.000_3.000_DMSO_0.025,0.9995766673915417
1248,DMSO_0.100_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.7911050335851686
1249,DMSO_0.100_DMSO_1.000,Thapsigargin_1.000_DMSO_0.025,0.979627479566103
1250,DMSO_0.100_Z-VAD-FMK_100.000,Thapsigargin_1.000_DMSO_0.025,0.9830567847805053
1251,DMSO_0.100_Z-VAD-FMK_30.000,Thapsigargin_1.000_DMSO_0.025,0.9880142703316961
1252,Disulfiram_0.100_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9987469375083599
1253,Disulfiram_1.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9996639321315602
1254,Disulfiram_2.500_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9996228282171657
1255,Flagellin_0.100_DMSO_0.000,Thapsigargin_1.000_DMSO_0.025,0.993808435384928
1256,Flagellin_0.100_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9962600292788074
1257,Flagellin_1.000_DMSO_0.000,Thapsigargin_1.000_DMSO_0.025,0.9982736344199037
1258,Flagellin_1.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9984012009283193
1259,Flagellin_1.000_Disulfiram_1.000,Thapsigargin_1.000_DMSO_0.025,0.9982500175360433
1260,H2O2_100.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.999667783673267
1261,H2O2_100.000_Disulfiram_1.000,Thapsigargin_1.000_DMSO_0.025,0.9996484939068613
1262,H2O2_100.000_Z-VAD-FMK_100.000,Thapsigargin_1.000_DMSO_0.025,0.9993923236087525
1263,LPS_0.010_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9919182243687659
1264,LPS_0.100_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9947707388113786
1265,LPS_1.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.998241798884997
1266,LPS_10.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9988475145672436
1267,LPS_10.000_Disulfiram_0.100,Thapsigargin_1.000_DMSO_0.025,0.9989429193916551
1268,LPS_10.000_Disulfiram_1.000,Thapsigargin_1.000_DMSO_0.025,0.9988992289032274
1269,LPS_10.000_Disulfiram_2.500,Thapsigargin_1.000_DMSO_0.025,0.998934523976811
1270,LPS_10.000_Z-VAD-FMK_100.000,Thapsigargin_1.000_DMSO_0.025,0.9991356064146308
1271,LPS_100.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9990705453754555
1272,LPS_Nigericin_1.000_1.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9971939034285727
1273,LPS_Nigericin_1.000_10.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.996360542517957
1274,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,Thapsigargin_1.000_DMSO_0.025,0.997966021733978
1275,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,Thapsigargin_1.000_DMSO_0.025,0.9975225175942709
1276,LPS_Nigericin_1.000_3.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.997441057129321
1277,LPS_Nigericin_100.000_1.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9991607362725361
1278,LPS_Nigericin_100.000_10.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9987144186293127
1279,LPS_Nigericin_100.000_3.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9990288435747882
1280,Thapsigargin_1.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,1.0
1281,Thapsigargin_10.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9996142119700656
1282,Topotecan_10.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.999676880510169
1283,Topotecan_20.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.9995999329731263
1284,Topotecan_5.000_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,0.999628812749242
1285,media ctr_nan_Media ctr_nan,Thapsigargin_1.000_DMSO_0.025,0.9996251452665682
1286,media ctr_nan_Media_nan,Thapsigargin_1.000_DMSO_0.025,0.9995947762538026
1287,DMSO_0.100_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.7809710148629011
1288,DMSO_0.100_DMSO_1.000,Thapsigargin_10.000_DMSO_0.025,0.9767401861202083
1289,DMSO_0.100_Z-VAD-FMK_100.000,Thapsigargin_10.000_DMSO_0.025,0.9815213380828913
1290,DMSO_0.100_Z-VAD-FMK_30.000,Thapsigargin_10.000_DMSO_0.025,0.98625252762475
1291,Disulfiram_0.100_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9979907828510995
1292,Disulfiram_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.999439265446005
1293,Disulfiram_2.500_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9996508322787444
1294,Flagellin_0.100_DMSO_0.000,Thapsigargin_10.000_DMSO_0.025,0.9934596716104068
1295,Flagellin_0.100_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9960331366096474
